web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,nnn,without-subcat,without-subcat-href,nnn2
"1632174388-5129","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Volkano Silenzio Bluetooth® Active Noise Canceling Earphones, Black, VK-1113-BK","","",""
"1632174388-5637","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Jabra Engage 65 Convertible - Headset - on-ear - convertible - DECT - wireless","","",""
"1632173800-4266","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","Mind Reader Bamboo Laptop Lap Desk, 15-1/4""L x 23""W, Blue5.0 out of 5 stars. 1 review","","",""
"1632173526-3309","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","Allsop NatureSmart Image Mousepad - Tech Purple Stripes - (30600) - Tech Purple ...4.6 out of 5 stars. 7 reviews","","",""
"1632173205-1488","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","APC by Schneider Electric NetShelter SX 48U Duct Kit for Cisco Nexus® 70180.0 out of 5 stars.","","",""
"1632173526-3382","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","Goldtouch Goldtouch SlimLine Mouse Pad - Left Handed - 0.38"" x 8.50"" Dimension -...5.0 out of 5 stars. 1 review","","",""
"1632173205-1600","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Tripp Lite Rack Enclosure Cabinet Side Airflow Ducting Kit for Network Switches0.0 out of 5 stars.","","",""
"1632173356-2795","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Cleaning Equipment & Kits","https://www.officedepot.com/a/browse/cleaning-equipment-and-kits/N=5+1461891/","Allsop® Notebook Clean-Screen, 0.33 Oz0.0 out of 5 stars.","","",""
"1632173306-2665","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Compressed Air Dusters","https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/","Dust-Off Keyboard Cleaning Kit5.0 out of 5 stars. 5 reviews","","",""
"1632174388-5575","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Philips Fidelio X3 - Headphones - on-ear - wired - 3.5 mm jack","","",""
"1632173800-4255","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","LapGear MyStyle Lap Desk, 13.2""H x 17""W x 2.6""D, Pixel0.0 out of 5 stars.","","",""
"1632173205-1409","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Schneider Electric Roof Height Adapter, SX42U to SX48U, 300mm0.0 out of 5 stars.","","",""
"1632173419-3051","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Mice","https://www.officedepot.com/a/browse/wireless-mice/N=5+1461914/","CHERRY MW 8 ADVANCED - Optical - Wireless - Bluetooth/Radio Frequency - Black - ...0.0 out of 5 stars.","","",""
"1632173205-1682","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","StarTech.com 2U Rack Mount Cantilever Shelf - Heavy Duty Fixed Server Rack Cabin...0.0 out of 5 stars.","","",""
"1632174388-4982","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Adesso Xtream H5 - 3.5mm Stereo Headset with Microphone - Noise Cancelling - Wir...","","",""
"1632173419-3000","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Mice","https://www.officedepot.com/a/browse/wireless-mice/N=5+1461914/","Urban Factory Wireless Bluetooth® Mouse, Black0.0 out of 5 stars.","","",""
"1632174388-5394","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","WorkTunes Connect Bluetooth Hearing Protector - Stereo - Mini-phone - Wired/Wire...","","",""
"1632173205-1740","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Tripp Lite 2U Wall Mount Low Profile Rack Enclosure Cabinet 36"" Deep - For UPS, ...5.0 out of 5 stars. 1 review","","",""
"1632173800-4192","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Stands & Lap Desks","https://www.officedepot.com/a/browse/laptop-stands-and-lap-desks/N=5+1461903/","Mind Reader Foldable Lap Desk, 10-1/4""H x 23-1/2""W x 15-1/4""D, Black0.0 out of 5 stars.","","",""
"1632173419-2824","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Mice","https://www.officedepot.com/a/browse/wireless-mice/N=5+1461914/","Logitech Design Collection - Limited Edition - mouse - optical - 3 buttons - wir...5.0 out of 5 stars. 8 reviews","","",""
"1632174388-4777","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Plantronics® Voyager™ 5200 Office 1-Way Base Headset, Black","","",""
"1632173205-1797","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Allied Telesis Rack & Wall-Mounting Bracket0.0 out of 5 stars.","","",""
"1632173306-2669","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Compressed Air Dusters","https://www.officedepot.com/a/browse/compressed-air-dusters/N=5+1504673/","Dust-Off Compressed Gas Non-Flammable Duster, 10 Oz, Pack Of 21.0 out of 5 stars. 1 review","","",""
"1632173724-4103","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Keyboard & Mouse Combos","https://www.officedepot.com/a/browse/keyboard-and-mouse-combos/N=5+1461908/","Microsoft Designer Wireless Keyboard & Mouse, Adjustable Full Size Keyboard,...0.0 out of 5 stars.","","",""
"1632173205-1494","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Chenbro SilFox Bezel - Rack mounting bezel - 2U0.0 out of 5 stars.","","",""
"1632173642-3806","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Keyboards","https://www.officedepot.com/a/browse/wired-keyboards/N=5+1461911/","Seal Shield Seal Flex Medical-Grade Washable USB Keyboard0.0 out of 5 stars.","","",""
"1632173642-3661","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Keyboards","https://www.officedepot.com/a/browse/wired-keyboards/N=5+1461911/","SteelSeries Apex 7 TKL Mechanical Gaming Keyboard - Cable Connectivity - USB Int...0.0 out of 5 stars.","","",""
