product-img-link href,cleanDesc,part-info 2,stock-status,price,btn,wishlist-label href,short-description,pricecut
https://www.turnermotorsport.com/p-598894-dr-series-wheel-spacers-15mm-1-pair-black/,"H&R 15mm DR Series Wheel Spacers - Black - F30, F32, F10 M5, F06...",3075726SW,"Inventory On Order, ETA Oct 13, 2021",$119.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"H&R's 15mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low-quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 style wheels.",
https://www.turnermotorsport.com/p-2055-hr-20mm-bolt-on-wheel-spacers-for-most-bmw-5-lug-pair/,"H&R 20mm Bolt-On Wheel Spacers for most BMW 5-Lug (Pair)
      ...",40757252,"Inventory On Order, ETA Oct 20, 2021",$143.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"20mm = .79""5/120 bolt pattern; 72.5 center boreDRA type = spacer fits in between the wheel and the hub. The spacer is bolted to the hub with special bolts (included). Your wheel bolts to the spacer.Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on.H&R's 20mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only.This spacer is the bolt-on style - it is bolted to the hub using special mounting bolts. Your wheel then bolts to the spacer just like the original hub.",
https://www.turnermotorsport.com/p-5569-hr-25mm-bolt-on-wheel-spacers-with-mounting-bolts-e70-x5m-e71-f02-f10-f06f13-f25-f30/,"H&R 25mm Bolt-On Wheel Spacers with Mounting Bolts - E70 X5M, E7...",50757254,"Inventory On Order, ETA Oct 20, 2021",$126.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"25mm = .98""  5/120 bolt pattern; 72.5 center bore  DRA type = spacer fits in between the wheel and the hub. The spacer is bolted to the hub with special bolts (included). Your wheel bolts to the spacer.  Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on   H&R's 25mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only.   This is a DRA-type spacer - the spacer is bolted to the hub with special bolts (included). You then bolt to your wheel to the spacer with your stock wheel bolts.         2007-2013    X5M  2007-2014    X6 xDrive35i X6 xDrive50i X6M     2012+   328i 335i - Sedan  2011+    528i 535i 535i xDrive 550i 550i xDrive M5  2010+    535i GT, 535i xDrive GT, 550i GT, 550i xDrive GT  2012+    640i 650i M6  2012+    M6  2009+   740i 740li 750i 750li 750i xDrive 750li xDrive 760li  2011+    X3 xDrive28i X3 xDrive35i",
https://www.turnermotorsport.com/p-174124-hr-10mm-wheel-spacers-pair-f30-f32-f10-m5-f06f13-m6-e82-1m/,"H&R 10mm Wheel Spacers (Pair) - F30, F32, F10 M5, F06/F13 M6,
...",2075726,"Inventory On Order, ETA Oct 20, 2021",$93.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"10mm = .39""5/120 bolt pattern; 72.5 center boreDR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest onH&R's 10mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 wheels.This spacer slips on the existing hub lip and includes a new lip for the wheel to rest on. 10mm spacers are considered a custom fitment and special consideration must be given to ensure the spacer is fully seated on the lip (and not bottoming out on the stock hub lip). Modification of the stock hub lip may be required.Longer wheel bolts are required. Choose from black or silver bolts from the options below.",
https://www.turnermotorsport.com/p-3533-e39-20mm-hr-wheel-spacers-pair/,"H&R 20mm DR Series Wheel Spacers - 74.1mm CB - E39 E70 E71
    ...",4075740,"Inventory On Order, ETA Oct 20, 2021",$112.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"20mm = .79""  5/120 bolt pattern; 74.0 center bore  DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.  Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on   H&R's 20mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only.   Longer wheel bolts are required. Choose from black or silver bolts from the options below.       1997-2003    525i 528i 530i 540i M5",
https://www.turnermotorsport.com/p-337910-hr-10mm-wheel-spacers-pair-f30-f32-f10-m5-f06f13-m6/,"H&R 10mm Wheel Spacers (Pair) - F30, F32, F10 M5, F06/F13 M6,
...",2075726,"Inventory On Order, ETA Oct 20, 2021",$93.95,View More Info,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"10mm = .39""5/120 bolt pattern; 72.5 center boreDR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest onH&R's 10mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 wheels.This spacer slips on the existing hub lip and includes a new lip for the wheel to rest on. 10mm spacers are considered a custom fitment and special consideration must be given to ensure the spacer is fully seated on the lip (and not bottoming out on the stock hub lip). Modification of the stock hub lip may be required.Longer wheel bolts are required.",
https://www.turnermotorsport.com/p-3515-e30-8mm-hr-wheel-spacers-pair/,E30 8mm H&R Wheel Spacers (Pair),16234571,"Back Ordered, No ETA",$67.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"8mm = .315""  4/100 bolt pattern; 57.1 center bore  DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.  Hubcentric = Yes*, some of the original hub lip still protrudes through the spacer   H&R's 8mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW E30 models only.   This spacer slips on the existing hub lip and leaves some lip left over for the wheel to rest on. This keeps the wheel hubcentric*.  * - To avoid vibration, 8mm spacers work best with wheels that have a flush mounting surface. Wheels that have    will not be fully seated on the hub and a vibration may result.   Longer wheel bolts are required. Choose from black or silver bolts from the options below.       1984-1991    318i 318is 318ic 325e 325es 325i 325ic 325is",
https://www.turnermotorsport.com/p-1942-hr-12mm-wheel-spacers-with-extended-wheel-bolts-for-bmw-e70-x5-pair/,"H&R 12mm Wheel Spacers with Wheel Bolts - BMW E70 X5 (Pair)
   ...",HWH-70-12-B,"Inventory On Order, ETA Oct 20, 2021",$142.45,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"12mm = .47""  A spacer package setup specifically for the 2007-later E70 X5 (not X5 M). Each spacer is 12mm and fits on your car's existing hub. The wheel bolts to the hub with longer wheel bolts (included!). Made in Germany and TUV approved. Sold as a pair of spacers with 10 bolts.       2007-2013    X5 3.0si X5 4.8i X5 xDrive30i X5 xDrive35d X5 xDrive35i X5 xDrive48i     2007-2013    X5M  2007-2014    X6 xDrive35i X6 xDrive50i X6M",
https://www.turnermotorsport.com/p-5571-hr-20mm-wheel-spacers-with-wheel-bolts-bmw-e70-x5-e71-x6-pair/,"H&R 20mm Wheel Spacers with Wheel Bolts - BMW E70 X5, E71 X6 (Pa...",4075740-14125,"Inventory On Order, ETA Oct 20, 2021",$162.45,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"20mm = .79""; H&R Hubcentric wheel spacers (pair) with 74mm center bore. Fits over the stock BMW hub lip and includes a new hub lip for your wheel to rest on. Made in Germany and TUV approved. Longer wheel bolts included in this package. Sold as a pair of spacers with ten black wheel bolts.        2007-2013    X5 3.0si X5 4.8i X5 xDrive30i X5 xDrive35d X5 xDrive35i X5 xDrive48i     2007-2013    X5M  2007-2014    X6 xDrive35i X6 xDrive50i X6M",
https://www.turnermotorsport.com/p-337915-e39-12mm-hr-wheel-spacers-pair/,"H&R 12mm DR Series Wheel Spacers - 74.1mm CB - E39 E70 E71
    ...",2475740,"Inventory On Order, ETA Oct 20, 2021",$93.95,View More Info,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"12mm = .47""  5/120 bolt pattern; 74.00 center bore  DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.  Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on   H&R's 12mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW E39 models only.   Longer wheel bolts are required. Choose from black or silver bolts from the options below.         1997-2003    525i 528i 530i 540i M5",
https://www.turnermotorsport.com/p-2585-hr-20mm-wheel-spacers-and-bolts-for-bmw-e70-x5-pair/,"H&R 20mm Wheel Spacers with Wheel Bolts - BMW E70 X5 (Pair)
   ...",HWH-70-20-B,"Inventory On Order, ETA Oct 20, 2021",$162.45,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"20mm = .78""  A spacer package setup specifically for the 2007-later E70 X5 (not X5 M). Each spacer is 20mm and fits on your car's existing hub. The wheel bolts to the hub with longer wheel bolts (included!). Made in Germany and TUV approved. Sold as a pair of spacers with 10 bolts.     2007-up BMW E70 X5 3.0si, X5 3.5d, X5 4.8i (does    fit X5 M)",
https://www.turnermotorsport.com/p-338315-hr-10mm-wheel-spacers-pair-e82-1m-coupe/,H&R 10mm Wheel Spacers (Pair) - E82 1M Coupe,2075726-1M,"Inventory On Order, ETA Oct 20, 2021",$93.95,View More Info,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"10mm = .39""  5/120 bolt pattern; 72.5 center bore  DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.  Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on   H&R's 10mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 wheels.   This spacer slips on the existing hub lip and includes a new lip for the wheel to rest on. 10mm spacers are considered a custom fitment and special consideration must be given to ensure the spacer is fully seated on the lip (and not bottoming out on the stock hub lip). Modification of the stock hub lip may be required.   Longer wheel bolts are required. Choose from black or silver bolts from the options below.       2012+   320i 320i xDrive 328d 328d xDrive 328i 328i xDrive 335i 335i xDrive - Sedan -    2013+   328i xDrive 328d xDrive - Wagon -    2013+   428i 428i xDrive 435i 435i xDrive - Coupe -    2013+   428i Convertible 428i xDrive Convertible 435i Convertible - Convertible -    2014+   428i Gran Coupe 428i xDrive Gran Coupe 435i Gran Coupe 435i xDrive Gran Coupe -    2012+   M5 (front and rear)  2012+    M6 (front and rear)   2013+    M6 Gran Coupe (front and rear)",
https://www.turnermotorsport.com/p-304129-f80m3f82m4-only-black-10mm-5120-tms-spacer-pair/,Turner Black BMW 10mm Wheel Spacers with Integrated Hub Extender - F...,TWHF8005J10BLACK,"Inventory On Order, ETA Oct 21, 2021",$127.99,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"(.39 inch) 1-piece Integrated Wheel Spacer and Hub Extender for BMW F80 M3, F82 M4   Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems. Spacers allow you to correct wheel offset issues, clearance for big brakes or suspension or bodywork, to improve handling and stability by increasing track width, or simply to get the right look and stance. Our spacers are engineered precisely for BMWs, with multiple features that other brands don't have, and have been rigorously tested by our race team and on our street project cars. We have the most advanced BMW wheel spacers on the market because we are BMW specialists and we design, engineer, and manufacture them in-house.   Our in-house R&D dept. solved a shortcoming that is inherent with all small flat spacers -    for the wheel to rest on. BMW designs their wheels to fit on the lip protruding from the hub. The bolts alone are not designed to support the wheel. Placing a flat spacer on the lip reduces the amount of lip available and transfers more stress to the wheel bolts. Since the bolts alone were not designed this way, the bolts and the hub will fail eventually. So our R&D dept. came up with an ingenious combined Spacer and Hub Extender that incorporates a new hub with a flat spacer (a true hubcentric 10mm spacer). The Turner Interlocking Technology Spacers have a bridged support structure that fits in the voids of the unique M3/M4 hub. This gives an interlocking fitment for the spacer with a new full lip for the wheel to rest on. All other M3/M4 10mm spacers are now old news and it would be crazy to run a flat spacer instead of these!   Our spacers are manufactured in-house from an aerospace-grade aluminum, then finished in a military-spec hardcoat that is stronger and more durable than normal anodizing. We finish our spacers in a stealthy grey or black color so they blend in with the wheel and hub. We also use the correct diameter spacer so there is no unsightly step between the wheel and hub. The part number and Turner logo are laser engraved for easy identification. Pockets on the backside of the spacer are a Turner Motorsport innovation and aid in removing a stubborn spacer from the hub.    Several styles of wheel bolts or studs are offered for a safe and complete install.                2015+   M3 Sedan  2015+   M4 Coupe  2015+   M4 Convertible",$131.95
https://www.turnermotorsport.com/p-557322-hr-dr-series-wheel-spacers-18mm-1-pair/,H&R DR Series 18mm Trak Wheel Spacers Pair - F39 F48 F90 & G...,3655664,"Expected Ship Date:  Oct 21, 2021",$127.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"18mm = .71"" 5/120 bolt pattern; 66.5 center bore DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required. Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on H&R's 18mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad. Longer wheel bolts are required.",
https://www.turnermotorsport.com/p-369491-4x100-wheel-spacers-b15mmb-1-pair-with-bolts/,ECS Tuning Wheel Spacer & Bolt Kit - 15mm - 4x100,ECS10167KTWB,"Inventory On Order, ETA Oct 21, 2021",$102.56,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$113.95
https://www.turnermotorsport.com/p-399915-dr-series-wheel-spacers-10mm-1-pair-black/,"H&R 10mm Wheel Spacers (Pair) - F30, F32, F10 M5, F06/F13 M6, B...",2075726SW,"Expected Ship Date:  Oct 21, 2021",$83.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"10mm = .39""5/120 bolt pattern; 72.5 center boreDR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest onH&R's 10mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 wheels.This spacer slips on the existing hub lip and includes a new lip for the wheel to rest on. 10mm spacers are considered a custom fitment and special consideration must be given to ensure the spacer is fully seated on the lip (and not bottoming out on the stock hub lip). Modification of the stock hub lip may be required.Longer wheel bolts are required. Choose from black or silver bolts from the options below.",
https://www.turnermotorsport.com/p-558477-dr-series-wheel-spacers-13mm-1-pair-black/,"H&R 13mm Black Wheel Spacers (Pair) - F30, F32, F10 M5, F06/F13 ...",2675726SW,"Expected Ship Date:  Oct 21, 2021",$83.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"13mm = .51""5/120 bolt pattern; 72.5 center boreDR type = spacer fits in between the wheel and the hub. Longer wheel bolts are required.Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest onH&R's 13mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only. This spacer has a larger mounting surface specifically designed for the larger mounting pad of F30 wheels.Longer wheel bolts are required.",
https://www.turnermotorsport.com/p-2347978-turner-black-bmw-10mm-wheel-spacers-with-integrated-hub-extender-extended-wheel-bolts-f8x-m2m3m4/,Turner Black BMW 10mm Wheel Spacers With Integrated Hub Extender &am...,TWHF8005J10BLKKT,"Inventory On Order, ETA Oct 21, 2021",$161.70,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"10MM (.39 inch) 1-piece Integrated Wheel Spacer and Hub Extender for BMW F80 M3, F82 M4 - Includes 10 extended wheel bolts for simple, easy installation! Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems. Spacers allow you to correct wheel offset issues, clearance for big brakes or suspension or bodywork, to improve handling and stability by increasing track width, or simply to get the right look and stance. Our spacers are engineered precisely for BMWs, with multiple features that other brands don't have, and have been rigorously tested by our race team and on our street project cars. We have the most advanced BMW wheel spacers on the market because we are BMW specialists and we design, engineer, and manufacture them in-house. Our in-house R&D dept. solved a shortcoming that is inherent with all small flat spacers - not enough lip is left on the hub for the wheel to rest on. BMW designs their wheels to fit on the lip protruding from the hub. The bolts alone are not designed to support the wheel. Placing a flat spacer on the lip reduces the amount of lip available and transfers more stress to the wheel bolts. Since the bolts alone were not designed this way, the bolts and the hub will fail eventually. So our R&D dept. came up with an ingenious combined Spacer and Hub Extender that incorporates a new hub with a flat spacer (a true hubcentric 10mm spacer). The Turner Interlocking Technology Spacers have a bridged support structure that fits in the voids of the unique M3/M4 hub. This gives an interlocking fitment for the spacer with a new full lip for the wheel to rest on. All other M3/M4 10mm spacers are now old news and it would be crazy to run a flat spacer instead of these! Our spacers are manufactured in-house from an aerospace-grade aluminum, then finished in a military-spec hardcoat that is stronger and more durable than normal anodizing. We finish our spacers in a stealthy grey or black color so they blend in with the wheel and hub. We also use the correct diameter spacer so there is no unsightly step between the wheel and hub. The part number and Turner logo are laser-engraved for easy identification. Pockets on the backside of the spacer are a Turner Motorsport innovation and aid in removing a stubborn spacer from the hub. Longer wheel bolts are required and included with this spacer kit. Turner Wheel Spacer Features hub-centric design, 1-piece Spacer with Hub Extender precise tolerance fitment thanks to CAD process and CNC mill machine aerospace grade aluminum lightweight but very strong with high resistance to corrosion additional military-spec hard coat for further corrosion resistance innovative Quick Release pockets for easy removal (better than a chamfered back edge) laser-engraved size and part number for easy identification stealthy anthracite or black color optional extended bolt sets in factory-matching black finish (wheel stud kits also available) Turner Motorsport track and street tested! Made in the USA Wheel Spacer Tech & FAQ How To Measure for Spacers Wheel Spacer Encyclopedia - everything you wanted to know Spacer Specs: bolt pattern: 5x120 center bore: 72.6mm hubcentric: Yes, with Integrated Hub Extender wheel pad size: large Extended Wheel Bolts - 40mm Black Zinc-Coated Wheel Bolts Included! Required for all BMW wheel spacers is a set of longer wheel bolts or wheel studs. Spacers cannot be used with stock bolts. Our extended lug bolts are a very high quality and high-grade steel lug bolt (grade 10.9). A black zinc coating will maintain a factory BMW appearance and provide long-lasting corrosion protection. Zinc finishes are designed to withstand 700 hours of salt spray testing. This item fits the following BMWs: Front or Rear 2015+ F80 BMW M3 Sedan 2015+ F82 BMW M4 Coupe 2015+ F83 BMW M4 Convertible",$166.70
https://www.turnermotorsport.com/p-369016-4x100-wheel-spacers-b15mmb-pair/,ECS Tuning Wheel Spacers - 15mm - 4x100,ECS10167KT,"Inventory On Order, ETA Oct 21, 2021",$85.46,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$94.95
https://www.turnermotorsport.com/p-211223-turner-bmw-5mm-wheel-spacers-with-integrated-hub-extender-f80-m3-f82-m4/,Turner Silver BMW 5mm Wheel Spacers with Integrated Hub Extender - F...,TWHF8005J05,"Inventory On Order, ETA Nov 18, 2021",$127.99,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"(.20 inch) 1-piece Integrated Wheel Spacer and Hub Extender for BMW F80 M3, F82 M4   Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems. Spacers allow you to correct wheel offset issues, clearance for big brakes or suspension or bodywork, to improve handling and stability by increasing track width, or simply to get the right look and stance. Our spacers are engineered precisely for BMWs, with multiple features that other brands don't have, and have been rigorously tested by our race team and on our street project cars. We have the most advanced BMW wheel spacers on the market because we are BMW specialists and we design, engineer, and manufacture them in-house.   Our in-house R&D dept. solved a shortcoming that is inherent with all small flat spacers -    for the wheel to rest on. BMW designs their wheels to fit on the lip protruding from the hub. The bolts alone are not designed to support the wheel. Placing a flat spacer on the lip reduces the amount of lip available and transfers more stress to the wheel bolts. Since the bolts alone were not designed this way, the bolts and the hub will fail eventually. So our R&D dept. came up with an ingenious combined Spacer and Hub Extender that incorporates a new hub with a flat spacer (a true hubcentric 5mm spacer). The Turner Interlocking Technology Spacers have a bridged support structure that fits in the voids of the unique M3/M4 hub. This gives an interlocking fitment for the spacer with a new full lip for the wheel to rest on. All other M3/M4 5mm spacers are now old news and it would be crazy to run a flat spacer instead of these!   Our spacers are manufactured in-house from an aerospace-grade aluminum, then finished in a military-spec hardcoat that is stronger and more durable than normal anodizing. We finish our spacers in a stealthy grey or black color so they blend in with the wheel and hub. We also use the correct diameter spacer so there is no unsightly step between the wheel and hub. The part number and Turner logo are laser engraved for easy identification. Pockets on the backside of the spacer are a Turner Motorsport innovation and aid in removing a stubborn spacer from the hub.    Several styles of wheel bolts or studs are offered for a safe and complete install.                2015+   M3 Sedan  2015+   M4 Coupe  2015+   M4 Convertible",$131.95
https://www.turnermotorsport.com/p-396497-15mm-wheel-spacer-kit/,ECS Tuning Wheel Spacer Pair - 15mm - 66.6mm CB - 5x112,002411ECS03A15KT,"Inventory On Order, ETA Nov 18, 2021",$88.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",
https://www.turnermotorsport.com/p-396495-ecs-15mm-wheel-spacer-kit-ecs-conical-seat-bolt-kit/,"ECS Tuning Wheel Spacer & Bolt Kit - 15mm - 66.6mm CB - 5x112
 ...",002411ECSKT17,"Inventory On Order, ETA Nov 18, 2021",$125.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=300&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",
