product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description,short-description 15,short-description 16,short-description 18,short-description 19,short-description 20,badge
https://www.turnermotorsport.com/p-349106-tms349106/,F12/F13 KW Coilover Kit V3,349106,3522000V,"$3,649.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,Includes EDC delete unit
https://www.turnermotorsport.com/p-193574-kw-coilover-kit-variant-3-v3-f12f13-m6/,F12/F13 KW Coilover Kit - Variant 3 (V3),193574,3522000WX,"$3,409.99",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,Want full control? The KW V3 gives you multiple settings for both rebound and compression. You have full access over ride comfort and handling to dial in that perfect setup. Race teams rely on adjustments to get that perfect lap time and having shock controls at your fingertips is key. KW V3 features -,,,,,,
https://www.turnermotorsport.com/p-361388-z3-m-coupe-kw-coilover-kit-variant-1-v1/,Z3 M Coupe KW Coilover Kit - Variant 1 (V1),361388,10220027,"$1,459.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,,,Fitment Note:,This item fits the following BMWs:,Z3 BMW,
https://www.turnermotorsport.com/p-11678-e36-318i323i325i328i-kw-coilover-kit-clubsport/,E36 318i/323i/325i/328i KW Coilover Kit - Clubsport,11678,35220811,"$3,099.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW Clubsport coilovers was developed for E36 3 Series owners who demand a better handling car when participating in track day events, but also require a setup that could be used every day. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the adjustable camber mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. The mentioned adjustment options combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport meets every demand regarding a coilover for the usage on the road and the race track.   KW Clubsport suspension kits are independently adjustable in compression and rebound and include high performance racing springs. Racing front camber plates are included for further performance. KW Clubsport guarantees excellent handling, best performance, highest agility and fantastic lap times.",,,,,,
https://www.turnermotorsport.com/p-11680-e36-318ticompact-kw-coilover-kit-clubsport/,E36 318ti/Compact KW Coilover Kit - Clubsport,11680,35220813,"$3,099.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW Clubsport coilovers was developed for E36 318ti owners who demand a better handling car when participating in track day events, but also require a setup that could be used every day. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the adjustable camber mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. The mentioned adjustment options combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport meets every demand regarding a coilover for the usage on the road and the race track.   KW Clubsport suspension kits are independently adjustable in compression and rebound and include high performance racing springs. Racing front camber plates are included for further performance. KW Clubsport guarantees excellent handling, best performance, highest agility and fantastic lap times.",KW Clubsport Development and Testing,,,,,
https://www.turnermotorsport.com/p-363863-kw-v2-series-coilover-system/,F34/F36 KW V2 Series Coilover System,363863,152200AE,"$2,249.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning the company consisted of only three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-11681-e46-323i325i328i330ici-kw-coilover-kit-clubsport/,E46 323i/325i/328i/330i/ci KW Coilover Kit - Clubsport,11681,35220821,"$3,199.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW Clubsport coilovers was developed for E46 3 Series owners who demand a better handling car when participating in track day events, but also require a setup that could be used every day. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the adjustable camber mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. The mentioned adjustment options combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport meets every demand regarding a coilover for the usage on the road and the race track.   KW Clubsport suspension kits are independently adjustable in compression and rebound and include high performance racing springs. Racing front camber plates are included for further performance. KW Clubsport guarantees excellent handling, best performance, highest agility and fantastic lap times.",,,,,,
https://www.turnermotorsport.com/p-348943-tms348943/,"F22/F23 F30/F32 KW V1 Series Coilover Kit - Models Without EDC
    ...",348943,1022000F,"$1,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning the company only consisted of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome of premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-338265-kw-coilover-kit-variant-2-v2-f30-335i-f32-435i-f22-m235i/,"KW Coilover Kit - Variant 2 (V2) - F30 335i, F32 435i, F22 M235i
  ...",338265,1522000-335,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-344148-tms344148/,"Bilstein B12 Pro-Kit Suspension System - E84 X1 28i 35i xDrive
    ...",344148,46-191465,$912.00,https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,Bilstein has teamed up with Eibach to offer matched shock and spring packages. These Eibach springs are mated to a special set of Bilstein shocks to deliver a sporty and taut ride with as little impact on ride comfort as possible.,,,This item fits the following BMWs:,,,
https://www.turnermotorsport.com/p-341731-tms341731/,F30/F32 KW Coilover Kit V2,341731,1522000T,"$2,249.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-11667-m3-e93-equipped-with-edc-electronic-damper-controlconvertible-bundle-edc-disable-unit-685/,E93 M3 KW V3 Series Coilover Kit - with EDC Delete,11667,35220085,"$3,119.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-361870-f10-528i535i550i-without-edc-kw-coilover-kit-variant-2-v2/,F01/F02/F06/F10 KW Coilover Kit - Variant 2 (V2),361870,15220080,"$2,119.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,Fitment Note:,This item fits the following BMWs:,F10 BMw,
https://www.turnermotorsport.com/p-349087-tms349087/,"Kw Clubsport Coilovers 2-way adjustable damping - F30/F32 RWD
     ...",349087,3522080E,"$3,479.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW Clubsport coilovers were developed for customers who demand a better handling car when participating in track day events, but also require a setup that could be used on the street. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the optional adjustable top mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. These adjustment options, combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport Coilovers meet every demand regarding a coilover for the usage on the road and the race track.",,,,,,
https://www.turnermotorsport.com/p-363864-kw-v2-series-coilover-system/,F34/F46 KW V2 Series Coilover System,363864,152200AC,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning the company consisted of only three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-553683-kw-coilover-v2-07-bmw-1-series-e82-convert/,E88 128i/135i KW Coilover Kit - Variant 2 (V2),553683,15220062,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-361441-kw-v3-series-coilover-kit/,E89 Z4 2.8i/30i/35i/35is KW V3 Series Coilover Kit,361441,35220072,"$2,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,Want full control? The KW V3 gives you multiple settings for both rebound and compression. You have full access over ride comfort and handling to dial in that perfect setup. Race teams rely on adjustments to get that perfect lap time and having shock controls at your fingertips is key. KW V3 features -,Fitment Note:,This item fits the following BMWs:,,,,Does not include EDC delete unit
https://www.turnermotorsport.com/p-348857-tms348857/,E70 E71 KW V3 Series Coilover Kit,348857,35220089,"$3,499.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW V3 coilovers offer a track worthy package for the street with its dual dampening technology. The separate and independently adjustable rebound and compression dampening allows for the end user to fine tune their suspension setup for the ultimate in handling. The unique patented system with its two-stage valves allows a rebound damping adjustment (comfort) and a compression adjustment (driving dynamics) in the low-speed range while the high-speed range which controls the driving safety, is fixed.",,,,,,Includes EDC delete unit
https://www.turnermotorsport.com/p-338266-kw-coilover-kit-variant-2-v2-f33-428i-convertible-f36-428i-gc/,KW Coilover Kit - Variant 2 (V2) - F33 428i Convertible. F36 428i GC...,338266,TMS338266,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-349020-tms349020/,E93 M3 KW V1 Series Coilover Kit - Fixed Damping,349020,10220085,"$2,099.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-591001-kw-coilover-kit-v1-bmw-4-series-f33-435i-convertible-xdrive-awd-wo-edc/,F33 KW Coilover Kit V1,591001,102200BF,"$1,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-338268-kw-coilover-kit-variant-2-v2-f30-320xi-328xi-f32-428xi/,"KW Coilover Kit - Variant 2 (V2) - F30 320xi, 328xi, F32 428xi
    ...",338268,TMS338268,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-349084-tms349084/,"Kw Clubsport Coilovers 2-way adjustable damping - F30/F32 RWD
     ...",349084,3522080D,"$3,479.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,"KW Clubsport coilovers were developed for customers who demand a better handling car when participating in track day events, but also require a setup that could be used on the street. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the optional adjustable top mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. These adjustment options, combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport Coilovers meet every demand regarding a coilover for the usage on the road and the race track.",,,,,,
https://www.turnermotorsport.com/p-338377-kw-coilover-kit-variant-3-v3-f33-435i-convertible-f36-435i-gc/,"KW Coilover Kit - Variant 3 (V3) - F33 435i Convertible, F36 435i GC...",338377,TMS338377,"$2,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,Want full control? The KW V3 gives you multiple settings for both rebound and compression. You have full access over ride comfort and handling to dial in that perfect setup. Race teams rely on adjustments to get that perfect lap time and having shock controls at your fingertips is key. KW V3 features -,,,,,,
https://www.turnermotorsport.com/p-346252-tms346252/,"Bilstein B12 Pro-Kit Suspension System - E36 325i, 328i, 323i
     ...",346252,46-180964,$835.00,https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,Bilstein has teamed up with Eibach to offer matched shock and spring packages. These Eibach springs are mated to a special set of Bilstein shocks to deliver a sporty and taut ride with as little impact on ride comfort as possible.,,,This item fits the following BMWs:,,,For cabriolet models only
https://www.turnermotorsport.com/p-11565-e91e93-328i335i-kw-coilover-kit-variant-1-v1/,E91/E93 328i/335i KW Coilover Kit - Variant 1 (V1),11565,10220033,"$1,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=960&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,"Expert engineering and design for ease-of-use and long durability,","Individually height-adjustable - Front = 30-60mm lowering; Rear = 20-50mm lowering,",,,,
https://www.turnermotorsport.com/p-349017-tms349017/,E90 E92 M3 KW V1 Series Coilover Kit - Fixed Damping,349017,10220083,"$2,099.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-361382-z3-192325i2830-kw-coilover-kit-variant-1-v1/,Z3 1.9/2.3/2.5i/2.8/3.0 KW Coilover Kit - Variant 1 (V1),361382,10220016,"$1,339.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,,,Fitment Note:,This item fits the following BMWs:,Z3 BMW,
https://www.turnermotorsport.com/p-348851-tms348851/,KW Coilover Kit - Clubsport - Z4M,348851,35220834,"$3,839.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,KW Clubsport meets every demand regarding a coilover for the usage on the road and the race track.,,,,,,
https://www.turnermotorsport.com/p-343007-tms343007/,KW Clubsport Coilover Kit - with camber plates,343007,35220827TMKT,"$3,599.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,The KW V3 coilovers offer a track worthy package for the street with its dual dampening technology. The separate and independently adjustable rebound and compression dampening allows for the end user to fine tune their suspension setup for the ultimate in handling.,,,,,,
https://www.turnermotorsport.com/p-349019-tms349019/,E93 M3 KW V1 Series Coilover Kit - Fixed Damping,349019,10220063,"$1,799.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,,,,,,For Vehicles With EDC - Does not include EDC Cancellation
https://www.turnermotorsport.com/p-338376-kw-coilover-kit-variant-3-v3-f33-428i-convertible-f36-428i-gc/,"KW Coilover Kit - Variant 3 (V3) - F33 428i Convertible, F36 428i GC...",338376,TMS338376,"$2,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,Want full control? The KW V3 gives you multiple settings for both rebound and compression. You have full access over ride comfort and handling to dial in that perfect setup. Race teams rely on adjustments to get that perfect lap time and having shock controls at your fingertips is key. KW V3 features -,,,,,,
https://www.turnermotorsport.com/p-367052-kw-v3-series-coilover-kit/,F12/F13 KW V3 Series Coilover Kit,367052,352200AS,"$3,139.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning the company consisted of only three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,
https://www.turnermotorsport.com/p-379310-kw-v1-series-coilover-kit-fixed-damping/,F34/F36 KW V1 Series Coilover Kit - Fixed Damping,379310,102200ACKT,"$1,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-367046-kw-v1-series-coilover-kit/,E63 E64 KW V1 Series Coilover Kit,367046,10220006,"$1,499.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,
https://www.turnermotorsport.com/p-590906-kw-v2-series-coilover-kit/,F22/F23 KW V2 Series Coilover Kit,590906,1522000Q,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"The KW V2 coilovers are intended for the experienced drivers who not only wish to adjust ride height, but also want to determine the rebound characteristics. Rebound dampening primarily controls the pitch and roll of the vehicle, especially in the low speed dampening range which directly influences handling and comfort. The rebound adjustment is externally adjustable via an adjustment spindle at the top of the shock.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-11677-e85e86-z4-253030i30si-kw-coilover-kit-clubsport/,E85/E86 Z4 2.5/3.0/3.0i/3.0si KW Coilover Kit - Clubsport,11677,35220804,"$3,289.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW Clubsport coilovers was developed for E85 Z4 owners who demand a better handling car when participating in track day events, but also require a setup that could be used every day. The Clubsport was specifically designed for the Nordschleife using track day tires. By using the adjustable camber mounts, the suspension geometry can be adjusted to the requirements of tires and the intended use. The mentioned adjustment options combined with the independently adjustable rebound and compression damping technology allow a suspension setup according to the vehicle load, tire characteristics and different track conditions. KW Clubsport meets every demand regarding a coilover for the usage on the road and the race track.   KW Clubsport suspension kits are independently adjustable in compression and rebound and include high performance racing springs. Racing front camber plates are included for further performance. KW Clubsport guarantees excellent handling, best performance, highest agility and fantastic lap times.",,,,,,
https://www.turnermotorsport.com/p-338267-kw-coilover-kit-variant-2-v2-f33-435i-convertible-f36-435i-gc/,"KW Coilover Kit - Variant 2 (V2) - F33 435i Convertible, F36 435i GC...",338267,TMS338267,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-349021-tms349021/,E93 M3 KW V1 Series Coilover Kit - Fixed Damping,349021,10220073,"$1,799.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles Without EDC
https://www.turnermotorsport.com/p-367051-kw-v3-series-coilover-kit/,F12/F13 KW V3 Series Coilover Kit,367051,352200AR,"$2,779.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning the company consisted of only three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For vehicles without Adaptive Drive
https://www.turnermotorsport.com/p-591004-kw-coilover-kit-v1-with-edc/,F33 KW Coilover Kit V1,591004,102200BG,"$1,829.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-349027-tms349027/,F30/F32 KW V1 Series Coilover Kit - Fixed Damping,349027,1022000U,"$1,829.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning it only existed of three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles With EDC - Includes EDC Cancellation
https://www.turnermotorsport.com/p-11571-e91-325xi328xi-kw-coilover-kit-variant-1-v1/,E91 325xi/328xi KW Coilover Kit - Variant 1 (V1),11571,10220049,"$1,589.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,The Variant 1 is KW's basic simple and effective coil over kit that is still packed with lots of features -,,,Fitment Note:,This item fits the following BMWs:,E91 BMW,
https://www.turnermotorsport.com/p-553684-kw-coilover-street-comfort-04-bmw-5series-e60-560l-se/,KW COILOVER STREET COMFORT 04+ BMW 5SERIES E60,553684,18020005,"$1,869.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,,,,,,,
https://www.turnermotorsport.com/p-338269-kw-coilover-kit-variant-2-v2-f30-335xi-f32-435xi/,"KW Coilover Kit - Variant 2 (V2) - F30 335xi, F32 435xi",338269,TMS338269,"$1,999.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"The KW Variant 2 gives shock rebound control to give you more options in fine-tuning the handling of the car. The V2 includes the same features of the V1 kit, including -",,,,,,
https://www.turnermotorsport.com/p-11636-e46-325xi-330xi-kw-coilover-kit-v3-variant-3/,E46 325xi/330xi KW Coilover Kit - Variant 3 (V3),11636,35220024,"$2,419.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"State-of-the-art technology from motor sports for more performance on the road for your E46 3 series. The separate and independently adjustable rebound- and compression damping allows for an individual suspension setup for different uses and preferences. The unique patented system with its two-stage valves allows a rebound damping adjustment (comfort) and a compression adjustment (driving dynamics) in the low-speed range while the high-speed range which controls the driving safety, is fixed.",,,,,,
https://www.turnermotorsport.com/p-11588-e36-318ticompact-kw-coilover-kit-variant-2-v2/,E36 318ti/Compact KW Coilover Kit - Variant 2 (V2),11588,15220013,"$1,519.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"This system intended for the experienced E36 3 series compact driver who wants to determine the individual lowering of his vehicle, and also wants to make setup adjustments. The adjustable rebound damper allows adjusting the pitch and roll of the car and therefore the driving pleasure can be adapted to your requirements.",,,,This item fits the following BMWs:,E36 BMW,
https://www.turnermotorsport.com/p-341650-tms341650/,F25/F26 KW V2 Series Coilover System,341650,152200AA,"$2,249.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"KW was founded in 1995 and at the beginning the company consisted of only three employees and had an operating area that was rather small. Today, KW is represented all over the world and has approximately 200 employees in five locations. Currently, KW is the epitome for premium products in car tuning and automobile refinement. KW offers its customers the largest suspension program world-wide and each component is tested using their state-of-the-art seven-post drive dynamics test.",,,,,,For Vehicles with EDC
https://www.turnermotorsport.com/p-11569-e61-560l-wagon-2wd-kw-coilover-kit-v1/,E61 KW Coilover Kit V1,11569,10220045,"$1,499.00",https://www.turnermotorsport.com/c-554-bmw-coilovers?No=1008&Nrpp=48#,"Factory Pre-set Damping The Variant 1 is KW s basic simple and effective coil over kit that is still packed with lots of features - Pre-set damping optimized for a blend of ride comfort and handling with less bodyroll than the standard suspension, Stainless steel strut/shock bodies and composite spring perches for superior corrossion resistance, Individually height-adjustable - Front = 25-55mm lowering; Rear = 25-55mm lowering, TUV approved lowering range and operation, Expert engineering and design for ease-of-use and long durability, This is the ideal coil over kit for a 5-series owner who does not plan on tracking or autocrossing the car and just wants a lower, more aggressive stance and better handling. KW has set the shock damping rates to be an excellent balance for a smooth yet taut ride, and to resist bodyroll motions for better handling. The Variant 1 differs from the Street Comfort set in that it has stiffer springs and revised shock settings. If you want a sportier ride and better handling than stock the Variant 1 is an excellent choice. Coil over suspensions are better engineered suspension options compared to a standard shock + spring package. Since the springs and shocks in a coil over are designed by a team of engineers to work together, there is much better suspension travel and more precisely tuned specifications for spring and shock rates. Using separate shock and spring specs may result in premature coil bind or shock bottoming. And most coil over kits offer more features than the traditional packages. Coil overs are also more useful when larger wheels/tires are used because you can precisely set the ride heights to clear the new tires. Fitment Note: Wheel spacers may be required depending on wheel/tire sizing and ride height setting. Lifetime warranty!",,,,,,"For Wagon, 2WD Models"
