product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-586098-18-style-881-wheels-square-set-of-four/,,"Alzor Style 881 Square Wheel Set - Silver - 18x8.5"" ET35
     ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586098,88111KT,In Stock,$659.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18""x8.5"" ET35 with 2"" lips 5x120 bolt pattern 72.6mm center bore Split spoke mesh design Silver painted finish with 2"" machined lips TPMS compatible Wheel weight of 24.9lbs Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-641707-19-tekniform-style-013-square-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1632288_x300.jpg,"19"" Tekniform Style 013 - Square Set Of Four - Hyper Silver - 1...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,641707,013-3KT,In Stock,$904.21,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x8.5 et35 Center Bore: 72.6mm Bolt Pattern: 5x120 Color: Hyper Silver Weight 8.5""-23lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-641708-19-tekniform-style-013-staggered-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1632288_x300.jpg,"19"" Tekniform Style 013 - Staggered Set - Hyper Silver - 19x8.5...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,641708,013-3KT2,In Stock,$927.01,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x8.5 et35 and 19x9.5 et43 Center Bore: 72.6mm Bolt Pattern: 5x120 Color: Hyper Silver Weight 8.5""-23lbs/9.5"" -25lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-376960-18-style-010-wheels-square-set-of-four/,,"Alzor Style 010 Square Wheel Set - Silver - 18x9"" ET28
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,376960,010-272KT,In Stock,$649.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x9"" ET28 wheel size 5x120 bolt pattern 74.1mm centerbore - we include 72.6mm hubcentric rings to ensure vibration-free fitment on your vehicle Split spoke mesh design Convenient threaded center cap Silver finish with a 2.5"" high gloss machined lip Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-201358-apex-ec-7-19x95-et43-anthracite-wheel-23lbs/,,"APEX EC-7 19x9.5"" ET43 Anthracite Wheel 23lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,201358,EC71995ET43AN,In Stock,$399.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"19x9.5"" ET43 APEX EC-7 Wheel 23lbs.  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Mostly Rear,Size:,"19x9.5""",Offset (mm):,43,Weight (lbs):,23,:,check out our APEX Wheels page!
https://www.turnermotorsport.com/p-639546-19-style-m205-wheels-in-hyper-silver-square-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1625280_x300.jpg,"Alzor Style M205 Square Wheel Set - Hyper Silver - 19x8.5"" ET33...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,639546,M205-3KT,In Stock,$750.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"19x8.5"" ET33 - Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look.",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-201398-apex-arc-8-19x105-et22-satin-black-wheel-2295lbs/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1068116_x300.jpg,"APEX ARC-8 19x10.5"" ET22 Satin Black Wheel 22.95lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,201398,TMS201398,In Stock,$399.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"19x10.5"" ET22 APEX ARC-8 Wheel 22.95lbs.  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"19x10.5""",Offset (mm):,22,Weight (lbs):,22.95,Profile:,Concave
https://www.turnermotorsport.com/p-586096-18-style-881-wheels-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/451469_x300.jpg,"Alzor Style 881 Square Wheel Set - Gold - 18x8.5"" ET35
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586096,881-10,In Stock,$669.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18""x8.5"" - Set of Four Offset: 35mm Center Bore: 66.6mm Bolt Pattern: 5x112 Gold with a 2"" Machined Lip TPMS Compatible Center Caps Included Includes Four 57.1mm Hub Centric Rings Requires Conical Seat Lug Bolts Weight: 24 lbs Each Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-394067-18x105-et22-satin-black-apex-fl-5-wheel/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/955840_x300.jpg,"APEX FL-5 18x10.5"" ET22 Wheel - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,394067,FL518105ET22SMBK,In Stock,$474.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Wheel Specifications Style: FL-5 Size: 18x10.5"" Offset (mm): ET22 Color: Satin Black APEX light-alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still lightweight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand. All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you. Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general, check out our APEX Wheels page! Price is per wheel.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-340232-e9x-m3-e82-1m-forgeline-gz3r-18x10-square-racetrack-wheel-set/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/886333_x300.jpg,"E9X M3, E82 1M Forgeline GZ3R 18x10 Square Race/Track Wheel Set
   ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Forgeline.gif,340232,TMS1964,In Stock,"$3,685.42",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"If you're taking your E90/E92 M3 to the track, you should consider this wheel package, which features a set of 4 unstaggered (square set) Forgeline GZ3R light weight forged alloy race/competition wheels. Running as a square setup will allow you to use a rotatable tire set which saves tire life and gives more neutral handling. We have worked with Forgeline - the wheel supplier to our Grand-Am race team - so that these wheels are the 10"" width and the perfect offset to fit with no rubbing or clearance issues.     Forgeline wheels are designed for strength and performance, and are built to meet the extreme demands of sports car racing. Our Rolex GT and Continental Sports Car Challenge GS M3s use Forgeline wheels and they are favored by many sports, GT, and Prototype teams in Grand Am, ALMS, SCCA, and virtually every amateur sports car series in the US. The GZ3R is Forgeline's latest forged competition wheel and an evolution of the previous ZX3R. The new wheel has the same design and look as before but now uses hidden stainless steel ARP hardware for a smoother and clearner appearance (and easier to clean!). The forged wheel center also has all unnecessary aluminum removed to reduce the weight as much as possible without sacrificing strength. The rim material is lighter and stronger, thanks to the use of 6061-T6 aluminum. And for even further weight reduction opt for the titanium fasteners (optional, +$75 each wheel). On our Project M3s, we have run the ZX3R/GZ3R packages with 275/35-18 tires (front and rear) and have found this is simply the winning combination for the E9X M3. No rubbing or fender rolling required! If you're using a big brake kit, contact us directly so we can build your wheel to clear your brakes.     Stock BMW 18"" M3 wheels weigh 48lbs front and 51 lbs rear, with tires. The optional 19"" factory wheels are 47 lbs / 51 lbs with tires. This Forgeline package weighs only 43 lbs a corner with tires -- a weight savings of either 22 or 24 lbs over stock.   This package includes four (4) 18x10"" ForgeLine GZ3R competition wheels in your choice of custom finish and options. These wheels are built to order for each customer, without the long wait time. Typical delivery time for these wheels is approximately 2 weeks.     2011-2012    128i 135i 1M Coupe  2008-2011    M3 - Sedan  2008-2013    M3 - Coupe  2008-2013    335i M3 - Convertible",Show More,Show Less,Forgeline GZ3R,Save 24 lbs of unsprung weight!,This item fits the following BMWs:,E82 BMW,E90 BMW,E92 BMW,E93 BMW,,,,
https://www.turnermotorsport.com/p-583834-19-tekniform-style-007-square-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1382081_x300.jpg,"ECS Tekniform Style 007 Square Set - Hyper Silver - 19x9.5"" ET4...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,583834,007-11KT3,In Stock,$942.35,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x9.5"" Offset: 40mm Center Bore: 72.6mm Bolt Pattern: 5x120 Color: Hyper Silver Weight: 25lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-376959-18-style-010-wheels-square-set-of-four/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/452531_x300.jpg,"Alzor Style 010 Square Wheel Set - Silver - 18x9"" ET28
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,376959,010-271KT,In Stock,$659.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18x9"" ET28 wheel size 5x120 bolt pattern 74.1mm centerbore to ensure vibration-free fitment on your vehicle Split spoke mesh design Convenient threaded center cap Silver finish with a 2.5"" high gloss machined lip Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-180705-apex-arc-8-18x10-et25-hyper-black-concave-wheel-1995lbs/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/1078361_x300.jpg,"APEX ARC-8 18x10"" ET25 Hyper Black Concave Wheel 19.95lbs
    ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180705,ARC81810ET25HBK,"Direct Ship, Expected Ship Date:  Nov 30, 2021",$379.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"18x10"" ET25 Hyper Black Concave APEX ARC-8 Wheel 19.95lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Rear,Size:,"18x10.0""",Offset (mm):,25,Weight (lbs):,19.95,Profile:,Concave
https://www.turnermotorsport.com/p-184568-d-force-ltw5-15x70-et25-anthracite-wheel-13lbs-e30-318iis-325iis/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/830374_x300.jpg,"D-Force LTW5 15x7.0"" ET25 Anthracite Wheel 13lbs - E30 318i/is ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/D-Force%20Wheels.gif,184568,LTW515X7-A-ET25,"Direct Ship, Expected Ship Date:  Oct 29, 2021",$115.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"LTW5 wheels are some of the strongest and lightest wheels you can find for your BMW. It's no wonder that you'll find so many cars at track events with LTW5 wheels. Through advanced engineering and manufacturing methods D Force has created a lightweight wheel that can also withstand the stresses and rigors of a racetrack. D-Force were pioneers in the flow-forming casting technology that results in wheel stronger and lighter than other cast wheels. LTW5 wheels are typically over 10lbs lighter than a factory BMW wheel! With less weight the car is able to accelerate faster, the brakes are more responsive, and the suspension can react quicker which is especially helpful in transitions and autocross. The LTW5 style uses a classic 5-spoke design with clean simple good looks and generous sizing for big brakes. They're also easy to clean! Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack.   These D-Force wheels use the BMW 4-lug 4/100 bolt pattern and with a 57.1mm center bore. These wheels fit the E30 318/325 models as well as other vintage BMWs that use the 4/100 bolt pattern. Because they are light weight and very strong, this wheel is very popular wheel among the racing crowd. Used on many SpecE30 racecars.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For additional resources on wheel fitments, refer to our    (http://www.turnermotorsport.com/t-wheel_guide.aspx) or give us a call or e-mail.   Sold per wheel.     1984-1991    318i, 318is, 318ic, 325, 325e, 325i, 325is & 325ic  1977-1983    320i, 320i/6, 323i  1969-1976",Show More,Show Less,Wheel Specs,Fitment:,Front / Rear,Size:,"15x7.0""",Offset (mm):,25,Weight (lbs):,13,Profile:,Wheel Guide page
https://www.turnermotorsport.com/p-180808-apex-arc-8-17x85-et40-hyper-black-wheel-172lbs/,https://3a663eb0fef48c6d2d60-a88f8ebfcdb877ad223e888bfcb7f7ec.ssl.cf1.rackcdn.com/795860_x300.jpg,"APEX ARC-8 17x8.5"" ET40 Hyper Black Wheel 17.2lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180808,ARC81785ET40HBK,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$299.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels#,"17x8.5"" ET40 Hyper Black APEX ARC-8 Wheel 17.2lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Front or Rear,Size:,"17x8.5""",Offset (mm):,40,Weight (lbs):,17.2,Profile:,"Flat, not concave"
