normal_image src,hover_image src,heart src,productGalleryOverride src,productGalleryOverride src 2,productGalleryOverride src 3,lazy_href,lazy_href href,part_number 2,key_details,key_details 2,key_details href,key_details 3,price,save,percent-box,final-price,text 3,key_details 7,ellip,morelink,morelink href
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGg2OC9oY2YvMTE4MjE2NTIwODI3MTgucG5nfDc3ZDQyZDI5ZjUxOTc4OTAwNTU2ZDJiNWYxMGMwM2FjMmYwZjhhNDZkMmQ4NTk3ZWFkY2ZkZmU4NDdiYTMwYTM/thinksystem-3-5-14tb-7-2k-sas-12gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGg2OC9oY2YvMTE4MjE2NTIwODI3MTgucG5nfDc3ZDQyZDI5ZjUxOTc4OTAwNTU2ZDJiNWYxMGMwM2FjMmYwZjhhNDZkMmQ4NTk3ZWFkY2ZkZmU4NDdiYTMwYTM/thinksystem-3-5-14tb-7-2k-sas-12gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 14TB 7.2K SAS 12Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13906,4XB7A13906,Optimized to deliver maximum performance on Lenovo ThinkSystem servers,Undergoes stringent compatibility and reliability testing to ensure best performance in 24x7 operational environments,https://lenovopress.com/lp1059,View specifications on Lenovo Press,"$1,199.00",save $359.70,30% off,$839.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGgxYS9oMTcvMTE4Mjc3NjU0Nzc0MDYucG5nfDQyOTNjZDA4NTIxOGE4Yjg3NWM1M2U5ODdhMTVhMGYyNzQ0OTBlMzQxNWRiYTI0NTVkODdhMTQyMWM0MTNjYmU/thinksystem-2-5-multi-vendor-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGgxYS9oMTcvMTE4Mjc3NjU0Nzc0MDYucG5nfDQyOTNjZDA4NTIxOGE4Yjg3NWM1M2U5ODdhMTVhMGYyNzQ0OTBlMzQxNWRiYTI0NTVkODdhMTQyMWM0MTNjYmU/thinksystem-2-5-multi-vendor-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" Multi Vendor 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38274,4XB7A38274,Entry-level SSDs with 6 Gbps SATA,2.5-inch (SFF) HS,https://lenovopress.com/lp1261,View specifications on Lenovo Press,"$1,219.00",save $365.70,30% off,$853.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGg2MC9oYjQvMTE4Mjc3NjU2MDg0NzgucG5nfGI2NWM1YmFiODIyMGU2ZTYyMDliYzdjNzI0OTViZjZjMzdjZTZjZDJlY2JhZTk0ZGMzZTNkZDFjZDI3ODUwZDY/thinksystem-3-5-multi-vendor-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTU0Njd8aW1hZ2UvcG5nfGg2MC9oYjQvMTE4Mjc3NjU2MDg0NzgucG5nfGI2NWM1YmFiODIyMGU2ZTYyMDliYzdjNzI0OTViZjZjMzdjZTZjZDJlY2JhZTk0ZGMzZTNkZDFjZDI3ODUwZDY/thinksystem-3-5-multi-vendor-3-84tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Multi Vendor 3.84TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38281,4XB7A38281,Entry-level SSDs with 6 Gbps SATA,3.5-inch (LFF) HS,https://lenovopress.com/lp1261,View specifications on Lenovo Press,"$1,269.00",save $380.70,30% off,$888.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGhhYS9oN2QvMTE4MjE2NTIyNzkzMjYucG5nfGNlNGM3OTRmODgyZTQwZWZjYTIxNDViZWMyZTcwMGYzYjRhODhiMGM5YzI4NzQ1OTZkZTUyOWY2YzMwMGY1M2U/thinksystem-3-5-16tb-7-2k-sata-6gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGhhYS9oN2QvMTE4MjE2NTIyNzkzMjYucG5nfGNlNGM3OTRmODgyZTQwZWZjYTIxNDViZWMyZTcwMGYzYjRhODhiMGM5YzI4NzQ1OTZkZTUyOWY2YzMwMGY1M2U/thinksystem-3-5-16tb-7-2k-sata-6gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 16TB 7.2K SATA 6Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13914,4XB7A13914,Optimized to deliver maximum performance on Lenovo ThinkSystem servers,Undergoes stringent compatibility and reliability testing to ensure best performance in 24x7 operational environments,https://lenovopress.com/lp1059,View specifications on Lenovo Press,"$1,289.00",save $386.70,30% off,$902.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGgwMS9oOTEvMTE4MjE2NTIyMTM3OTAucG5nfGVmYWVmZWJkMDA3NjE1ZjA2ZmQ1MDEzYjM3MTQxOWRlNzA3YjZiMWRlYTU3YjIzN2M4MjUzZjIzN2JhNDcyMDM/thinksystem-3-5-16tb-7-2k-sas-12gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGgwMS9oOTEvMTE4MjE2NTIyMTM3OTAucG5nfGVmYWVmZWJkMDA3NjE1ZjA2ZmQ1MDEzYjM3MTQxOWRlNzA3YjZiMWRlYTU3YjIzN2M4MjUzZjIzN2JhNDcyMDM/thinksystem-3-5-16tb-7-2k-sas-12gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 16TB 7.2K SAS 12Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13911,4XB7A13911,Optimized to deliver maximum performance on Lenovo ThinkSystem servers,Undergoes stringent compatibility and reliability testing to ensure best performance in 24x7 operational environments,https://lenovopress.com/lp1059,View specifications on Lenovo Press,"$1,309.00",save $392.70,30% off,$916.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjIyODd8aW1hZ2UvcG5nfGhiMi9oZmYvMTE0NTA3ODk5MjA3OTgucG5nfDFhNWUzMmJlY2U1ZmFkOWMyN2M0Y2YwNDNlMDdiOWJlOWU4MTc2N2UwZDg0ZWEzYWZmNGM2ZTk1ZDEyYWZjNGU/thinksystem-2-5-intel-s4510-1-92tb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" Intel S4510 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13622,4XB7A13622,64-layer Intel 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface provides an affordable solution with industry leading performance,"Endurance of up to 2 drive writes per day (DWPD) for 5 years, using Intel Standard Endurance Technology (SET)",https://lenovopress.com/lp0924-intel-s4510-entry-sata-6gb-ssd,View specifications on Lenovo Press,"$1,339.00",save $401.70,30% off,$937.30,$0,"Energy savings, with typical write power consumption as low as 2.4 W per drive",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13622
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGhmNi9oMjcvMTE3MzQ2MjY2OTcyNDYucG5nfDJjNDhiZWQ4NWRiZTdhYjk5ODdlYjg2MGJmZTU0MGNlNjE0NjVhMmUzY2Q3ZWY5ZTVhMzhiNGQwNTQ0Y2M5YTE/thinksystem-3-5-intel-s4510-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGhmNi9oMjcvMTE3MzQ2MjY2OTcyNDYucG5nfDJjNDhiZWQ4NWRiZTdhYjk5ODdlYjg2MGJmZTU0MGNlNjE0NjVhMmUzY2Q3ZWY5ZTVhMzhiNGQwNTQ0Y2M5YTE/thinksystem-3-5-intel-s4510-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4510 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13628,4XB7A13628,Entry SATA solid-state drives (SSDs),Use Intel 64-layer 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface,https://lenovopress.com/lp0924,View specifications on Lenovo Press,"$1,359.00",save $407.70,30% off,$951.30,$28,Provides an affordable solution with industry leading performance,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13628
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY4ODR8aW1hZ2UvcG5nfGg5Yi9oYzAvMTE0NTA3ODk0NjIwNDYucG5nfDU5OGEzMmRmYWViMDY2NDMxYThiZWJiNmE0ODE5MjQ2ZGMzNzY1M2YzYzMxOGQ2OTUyNjc3OGFkOWE2YmIxMjM/thinksystem-2-5-5210-3-84tb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5210 3.84TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38145,4XB7A38145,Micron 64-layer 3D QLC NAND flash memory technology with a SATA 6Gbps interface,"Provides an affordable solution for large-capacity sequential read-intensive applications such as AI and machine learning data lakes, real-time analytics, and big data",https://lenovopress.com/lp1223,View specifications on Lenovo Press,"$1,489.00",save $446.70,30% off,"$1,042.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjcwNDF8aW1hZ2UvcG5nfGg4ZC9oODgvMTE3MzQ2Mjc2ODAyODYucG5nfDk1MjJjOGVmZTQ0ODM5MThiZjcxNWFjM2NlNzg2MWE5NzE0M2E3OWUzYzg1MDViYjBhNmRhYjgzNjFmMDc2MjY/thinksystem-u-2-pm983-1-92tb-entry-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjcwNDF8aW1hZ2UvcG5nfGg4ZC9oODgvMTE3MzQ2Mjc2ODAyODYucG5nfDk1MjJjOGVmZTQ0ODM5MThiZjcxNWFjM2NlNzg2MWE5NzE0M2E3OWUzYzg1MDViYjBhNmRhYjgzNjFmMDc2MjY/thinksystem-u-2-pm983-1-92tb-entry-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 PM983 1.92TB Entry NVMe PCIe 3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A10175,4XB7A10175,General-purpose yet high-performance NVMe PCIe SSDs,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0879,View specifications on Lenovo Press,"$1,489.00",save $446.70,30% off,"$1,042.30",$31,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk2Mjd8aW1hZ2UvcG5nfGgxMi9oNjgvMTE4MjE2NTE4MjA1NzQucG5nfDI2ZWNmYmI2MzA3YjQxNDUwNjU0NDczMzgwZDk1NDRiY2ZlYTAyZTBmZThlZjc4OGJmZDkyNmJjZDA4MDU2NzU/thinksystem-2-5-pm1643a-1-92tb-entry-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk2Mjd8aW1hZ2UvcG5nfGgxMi9oNjgvMTE4MjE2NTE4MjA1NzQucG5nfDI2ZWNmYmI2MzA3YjQxNDUwNjU0NDczMzgwZDk1NDRiY2ZlYTAyZTBmZThlZjc4OGJmZDkyNmJjZDA4MDU2NzU/thinksystem-2-5-pm1643a-1-92tb-entry-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" PM1643a 1.92TB Entry SAS 12Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38176,4XB7A38176,Entry level next-generation SSDs suitable for a wide range of applications,Designed for dense storage with a 12 Gb SAS interface,https://lenovopress.com/lp1257,View specifications on Lenovo Press,"$1,789.00",save $536.70,30% off,"$1,252.30",$0,Drives feature all the capacity and performance that is needed to replace large numbers of 15K rpm and 10K rpm spinning disks,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38176
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTc3MTJ8aW1hZ2UvcG5nfGhiYS9oMzkvMTE0NTA3OTAzMTQwMTQucG5nfGIzZDhjMWMwODhmNzlkM2U0OTlmMzUyY2M3OTZlNjE5OWI2NGRiNTgxN2U2Y2JmNmE2MjUzZjZmYmQ2MmFlZDM/thinksystem-2-5-pm1643a-3-84tb-entry-sas-12gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" PM1643a 3.84TB Entry SAS 12Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17054,4XB7A17054,"High-performance, reliable storage solutions for a wide range of high-capacity enterprise applications",Designed for dense storage with a 12 Gb SAS interface,https://lenovopress.com/lp1257-thinksystem-pm1643a-entry-12gb-sas-ssds,View specifications on Lenovo Press,"$1,799.00",save $539.70,30% off,"$1,259.30",$0,Consolidates storage in tightly packed server configurations,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17054
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGhiYi9oYTYvMTE3MzQ2MjY5NTkzOTAucG5nfGE0NzI3NzBlZTdmMzY3MTE1ODhjNDMzNjIyNmNiYmFkMjlhMTBhYmY3MWY4N2U3NzgwYTk5NWIwZDIwYmFkMjY/thinksystem-3-5-intel-s4610-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGhiYi9oYTYvMTE3MzQ2MjY5NTkzOTAucG5nfGE0NzI3NzBlZTdmMzY3MTE1ODhjNDMzNjIyNmNiYmFkMjlhMTBhYmY3MWY4N2U3NzgwYTk5NWIwZDIwYmFkMjY/thinksystem-3-5-intel-s4610-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4610 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13642,4XB7A13642,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,"$1,799.00",save $539.70,30% off,"$1,259.30",$37,Offers improved performance and lower latency,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgxMC9oYWIvMTE4MjE2NTEzNjE4MjIucG5nfDdlNzA3M2Y3MzgxYzkyZDZkNGU3OWUyYzc4NTgxMzI0OGRmMWI0MDI1ZThhOWQxNmNmZjc0OTUzMWRkMDE5NzQ/thinksystem-2-5-5300-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGgxMC9oYWIvMTE4MjE2NTEzNjE4MjIucG5nfDdlNzA3M2Y3MzgxYzkyZDZkNGU3OWUyYzc4NTgxMzI0OGRmMWI0MDI1ZThhOWQxNmNmZjc0OTUzMWRkMDE5NzQ/thinksystem-2-5-5300-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5300 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17090,4XB7A17090,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,"$1,819.00",save $545.70,30% off,"$1,273.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg3Mi9oZDUvMTE4MjE2NTI0MTAzOTgucG5nfDk1Y2MzYzI3OTNiNTE3NGQzMmZkY2MzYjIyMGNjOGU5MjYyODFiY2QzMTQ3NjU3NjRhMzA4NWVjODdiYjQ3MWY/thinksystem-3-5-5300-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGg3Mi9oZDUvMTE4MjE2NTI0MTAzOTgucG5nfDk1Y2MzYzI3OTNiNTE3NGQzMmZkY2MzYjIyMGNjOGU5MjYyODFiY2QzMTQ3NjU3NjRhMzA4NWVjODdiYjQ3MWY/thinksystem-3-5-5300-1-92tb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 1.92TB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17099,4XB7A17099,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,"$1,829.00",save $548.70,30% off,"$1,280.30",$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NDY1MjJ8aW1hZ2UvcG5nfGhhNC9oMjkvMTE4MjE2NTE5NTE2NDYucG5nfDlkYmIwZmZkNWEzYWU3MDAwZTJiMDA1NGQxYjI3YjJkMTJmM2RjYzRlZWM2ZGRiMmQ3MDU0YTlkZjI0MWZmODI/thinksystem-2-5-pm1645-3-2tb-mainstream-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NDY1MjJ8aW1hZ2UvcG5nfGhhNC9oMjkvMTE4MjE2NTE5NTE2NDYucG5nfDlkYmIwZmZkNWEzYWU3MDAwZTJiMDA1NGQxYjI3YjJkMTJmM2RjYzRlZWM2ZGRiMmQ3MDU0YTlkZjI0MWZmODI/thinksystem-2-5-pm1645-3-2tb-mainstream-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" PM1645 3.2TB Mainstream SAS 12Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13655,4XB7A13655,Mainstream server SSD suitable for mixed read-write-intensive workloads,Endurance of 3 drive-writes per day (DWPD),https://lenovopress.com/lp0928,View specifications on Lenovo Press,"$1,859.00",save $557.70,30% off,"$1,301.30",$0,SAS 12 Gbps interface,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTgzMTF8aW1hZ2UvcG5nfGhkZS9oNTEvMTE2NzEyNDgyMDc5MDIucG5nfDE4NGI2NzMxNDBhOTRmZTNhYmZjOGY1YzBlZGZhMmYwNjI5M2U3OWRkZWMzMTg3Nzc1MmNmNjZlMDhlOTY3ODg/thinksystem-u-2-intel-p4610-3-2tb-mainstream-nvme-pcie3-0-x4-hot-swap-ssd.png,,,,,,ThinkSystem U.2 Intel P4610 3.2TB Mainstream NVMe PCIe3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A13937,4XB7A13937,PCIe 3.0 connection for each NVMe drive,Ultra-low I/O latency,https://lenovopress.com/lp1032,View specifications on Lenovo Press,"$1,899.00",save $569.70,30% off,"$1,329.30",$0,Suitable for mixed read-write workloads,,,
