web-scraper-order,web-scraper-start-url,catagory,catagory-href,name
1632252777-979,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i5 Hexa-core (6 Core) i5-10500 10th Gen 3....
1632251324-136,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business E233 23"" Full HD LED LCD Monitor - 16:9 - 1920 x 1080 - 250 Nit - 5 ..."
1632252830-1209,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elitebook FOLIO 1040 G3 Ultrabook Laptop, 14"" Screen, Intel® Core™ i7, 8GB Me...0.0 out of 5 stars."
1632252777-775,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 24-f0060 All-In-One PC, 23.8"" Full HD Touch Screen, Intel® Core™ i5 Quad Core..."
1632252777-822,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G4 Desktop Computer - Intel Core i5 8th Gen i5-8500 3 GHz - 8 G...5.0 out of 5 stars. 1 review
1632251324-131,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Mini-in-One 24 - Head Only - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 10..."
1632252830-1284,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 8470P Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB Memory, ..."
1632252777-1149,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G6 Desktop Computer - Intel Core i7 10th Gen i7-10700 Octa-core...0.0 out of 5 stars.
1632252830-1279,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,HP EliteBook x360 1040 G7 - Flip design - Core i7 10610U / 1.8 GHz - Win 10 Pro ...0.0 out of 5 stars.
1632252777-1061,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Elite Slice G2 with Zoom Rooms - USFF - Core i7 7700T / 2.9 GHz - vPro - RAM ...0.0 out of 5 stars.
1632251324-120,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Mini-in-One 23.8"" Full HD LED LCD Monitor - 16:9 - Black, Silver - 24"" Class ..."
1632252777-1125,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProOne 600 G5 All-in-One Computer - Intel Core i5 9th Gen i5...0.0 out of 5 stars.
1632252777-987,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Octadeca-core (18 Core) W-2295 3 GHz - 192...
1632252777-1086,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP All-in-One PC, 24"" Screen, AMD A8, 4GB Memory, 1TB Hard Drive, Windows® 102.3 out of 5 stars. 3 reviews"
1632252830-1204,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G2 Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB Memory,...0.0 out of 5 stars."
1632252777-1106,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G3 Refurbished Desktop PC, Intel® Core™ i5, 16GB Memory, 512GB Sol...0.0 out of 5 stars."
1632252777-1038,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G4 Workstation - 1 x Xeon E-2244G - 16 GB RAM - 512 GB SSD - Mini PC ...4.7 out of 5 stars. 6 reviews
1632252777-1020,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) W-2223 3.60 GHz - 16 GB...
1632252777-1014,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G8 Desktop Computer - Intel Core i5 11th Gen i5-11500T (6 Core)...0.0 out of 5 stars.
1632252777-1140,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G6 Desktop Computer - Intel Core i7 10th Gen i7-10700 Octa-core...
1632252777-830,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP OMEN Obelisk 875-0000 875-0120 Gaming Desktop Computer - Intel Core i5 9th Ge...
1632252830-1275,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 14-dq1020nr Notebook Refurbished Laptop, 14"" Screen, Intel® Core™ i3, 4GB Mem...0.0 out of 5 stars."
1632252777-1063,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 240GB Sol...0.0 out of 5 stars."
1632252777-1044,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Intel Xeon Silver Hexadeca-core (16 Core) 4216 2.10 GHz -...
1632252777-1040,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 600 G5 Desktop Computer - Intel Core i5 9th Gen i5-9...
1632252830-1244,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook x360 11 G5 EE 11.6"" Touchscreen 2 in 1 Notebook - HD - 1366 x 768 - I...4.8 out of 5 stars. 5 reviews"
1632252777-908,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G2 Tower Refurbished Desktop PC, Intel® Core™ i5, 32GB Memory, ..."
1632252830-1191,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 14a-na0020nr Chromebook, 14"" Screen, Intel® Celeron®, 4GB Memory, 32GB eMMC, ...4.6 out of 5 stars. 8 reviews"
1632252777-988,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 120GB Sol..."
1632252777-819,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 590-p0030 Desktop PC, 8th Gen Intel® Core™ i3, 8GB Memory, 1TB Hard ...0.0 out of 5 stars."
1632252830-1210,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion 15-cs3025od Laptop, 15.6"" Screen, Intel® Core™ i5, 8GB Memory, 256GB...4.6 out of 5 stars. 157 reviews"
1632252777-1058,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8200 SFF Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 500GB Har...0.0 out of 5 stars."
1632252777-930,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i7 (8 Core) i7-10700K 10th Gen 3.80 GHz - ...
1632252777-829,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP All-In-One Refurbished Desktop PC, 21.5"" Screen, AMD A9, 8GB Memory, 2TB Hard..."
1632252777-1160,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G6 - SFF - Core i5 10500 / 3.1 GHz - vPro - RAM 16 GB - SSD 256...
1632252830-1273,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1040 G8 14"" 2 in 1 Notebook - Intel Core i7 11th Gen i7-1185G7...0.0 out of 5 stars."
1632252777-1017,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Intel Xeon Silver Dodeca-core 12 Core 4214 2.20 GHz - 16 ...
1632252830-1234,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1020 G2 Laptop, 12.5"" Touch Screen, Intel® Core™ i7, 8GB Memor...0.0 out of 5 stars."
1632252830-1276,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 830 G7 13.3"" Touchscreen 2 in 1 Notebook - Full HD - 1920 x 10...0.0 out of 5 stars."
1632252777-804,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G6 - Mini desktop - Core i5 10500T / 2.3 GHz - vPro - RAM 16 GB...
1632252830-1202,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB Memory,...3.0 out of 5 stars. 3 reviews"
1632251324-127,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Pavilion 27"" FHD LED LCD Curved Monitor"
1632252777-780,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G5 - Mini desktop - 1 x Core i5 9500T / 2.2 GHz - RAM 8 GB - SS...
1632252777-939,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pro 6300 SFF Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 240GB Solid..."
1632252777-843,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP OMEN Obelisk 875-0000 875-0140 Gaming Desktop Computer - Intel Core i5 9th Ge...
1632252777-803,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 6200 Pro SFF Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 500GB Hard ..."
1632252777-1048,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 705 G5 Desktop Computer - AMD Ryzen 5 PRO 2nd Gen 3400G 3.70 GHz - ...
1632252777-1171,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 705 G5 Desktop Computer - AMD Athlon PRO 300GE 3.40 GHz - 8 GB RAM ...0.0 out of 5 stars.
1632252777-1109,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 400 G1 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 256GB Sol...0.0 out of 5 stars."
1632252777-942,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP ProOne 600 G6 - All-in-one - Core i5 10500 / 3.1 GHz - RAM 8 GB - SSD 512 GB ...
1632251324-138,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E24d G4 Advanced Docking Monitor - No Stand - LED monitor - 24"" (23.8"" viewab..."
1632252777-747,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 600 G6 Desktop Computer - Intel Core i5 10th Gen i5-...0.0 out of 5 stars.
1632252830-1260,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elite Dragonfly 13.3"" Touchscreen 2 in 1 Notebook - Intel Core i5-8365U Quad-..."
1632252830-1231,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elite Dragonfly 13.3"" Touchscreen 2 in 1 Notebook - Intel Core i5 (8th Gen) i...0.0 out of 5 stars."
1632251324-161,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP DreamColor Z25xs G3 25"" WQHD LED LCD Monitor - 16:9 - Black, Turbo Silver - 2..."
1632251324-175,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP 22uh 21.5"" HD LED LCD Monitor"
1632252777-1057,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G4 Workstation - 1 x Intel Xeon Quad-core 4 Core E-2244G 3.80 GHz - 16 GB ...0.0 out of 5 stars.
1632252777-1076,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP OMEN X p1000-010 Desktop PC, 7th Gen Intel® Core™ i7, 16GB Memory, 1TB Solid ...5.0 out of 5 stars. 2 reviews"
1632252830-1291,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook x360 11 G5 EE 11.6"" Touchscreen 2 in 1 Notebook - HD - 1366 x 768 - I..."
1632252777-945,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G2 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 256GB Sol..."
1632252830-1242,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ProBook x360 11 G6 EE 11.6"" Touchscreen 2 in 1 Notebook - HD - Intel Core i5 ...0.0 out of 5 stars."
1632252777-798,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pro 6200 Refurbished Desktop PC, 2nd Gen Intel® Core™ i5, 8GB Memory, 240GB S..."
1632252777-958,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 690-0010 Gaming Desktop PC, AMD Ryzen™, 8GB Memory, 1TB Hard Drive, ...0.0 out of 5 stars."
1632252777-1009,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteOne 800 G5 - All-in-one - 1 x Core i5 9500 / 3 GHz - RAM 8 GB - SSD 256 ...4.9 out of 5 stars. 8 reviews
1632252777-998,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 600 G5 Desktop Computer - Intel Core i5 9th Gen i5-9...5.0 out of 5 stars. 1 review
1632252777-953,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,OMEN X by HP 900-010 - Tower - Core i7 6700K / 4 GHz - RAM 8 GB - SSD 256 GB - N...0.0 out of 5 stars.
1632252830-1261,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,HP EliteBook x360 1030 G4 - Flip design - Core i7 8565U / 1.8 GHz - Win 10 Pro 6...
1632252777-808,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Intel Xeon Silver Deca-core (10 Core) 4114 2.20 GHz - 8 G...
1632252777-924,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProOne 600 G6 All-in-One Computer - Intel Core i5 10th Gen i...
1632251324-152,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Z24f G3 23.8"" Full HD LCD Monitor - 16:9 - Silver - 24"" Class - In-plane Swit..."
1632252777-1004,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 805 G6 - Mini desktop - Ryzen 5 Pro 4650G / 3.7 GHz - AMD PRO - RAM...0.0 out of 5 stars.
1632252777-1041,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8300 SFF Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 1TB Hard ..."
1632251324-103,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E23 G4 - E-Series - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1..."
1632251324-108,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E22 G4 21.5"" Full HD LED LCD Monitor - 16:9 - Black, Silver - 22"" Class - In-..."
1632252830-1211,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook Folio 9470M Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB Me...5.0 out of 5 stars. 2 reviews"
1632252777-732,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP M01-F1046 Desktop PC, AMD Ryzen 5, 8GB Memory, 256GB Solid State Drive, Windo...4.4 out of 5 stars. 24 reviews"
1632252777-1006,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - 2 x Intel Xeon Silver Octa-core 8 Core 4108 1.80 GHz - 32...0.0 out of 5 stars.
1632252777-1134,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G5 Workstation - 1 x Intel Core i7 -  i7-10700 10th Gen 2.90 GHz - 8 ...0.0 out of 5 stars.
1632252777-869,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G3 Workstation - 1 x Intel Core i5 Quad-core 4 Core i5-7500 7th Gen 3...
1632252777-898,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Elite Slice G2 with Zoom Rooms - USFF - Core i5 7500T / 2.7 GHz - vPro - RAM ...
1632252777-912,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 805 G6 Desktop Computer - AMD Ryzen 5 PRO 4650G Hexa-core (6 Core) ...
1632252777-996,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 1TB Ha..."
1632252777-1097,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 805 G6 Desktop Computer - AMD Ryzen 5 PRO 4650G Hexa-core (6 Core) ...0.0 out of 5 stars.
1632252777-1136,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i5, 8GB Memory, ..."
1632252830-1293,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 830 G8 13.3"" 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel C..."
1632252777-1128,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP OMEN X 900-210 Desktop PC, 7th Gen Intel® Core™ i7, 16GB Memory, 2TB Hard Dri...0.0 out of 5 stars."
1632252777-749,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 500GB ...2.8 out of 5 stars. 6 reviews"
1632252777-1028,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i5, 16GB Memory, 1..."
